Product ID,Product Name,Brand,Category,Description,Unit Type,Pack Size,Cost Price,Selling Price,Reorder Level,Current Stock,Product Status
PROD-000429,Rich Chocolate,Family Treat,Chocolate Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Pack,24 x 75g,4457,6200.0,141,2147,Active
PROD-000430,Butter Delight,Daily Delight,Plain Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,10 x 200g,13192,18100.0,96,1523,Active
PROD-000431,Milk Crunch,Sweet Valley,Plain Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,20 x 100g,11124,13600.0,63,2380,Active
PROD-000432,Golden Crunch,Golden Bite,Kids Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,10 x 200g,8570,11300.0,87,2589,Active
PROD-000433,Premium Wafer,Crunchy Gold,Sandwich Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Pack,12 x 100g,6631,8900.0,78,2038,Active
PROD-000434,Vanilla Cream,Premium Choice,Wafer Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,12 x 100g,12889,16600.0,114,836,Active
PROD-000435,Caramel Cream,Crispy Crown,Sandwich Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,12 x 100g,10155,11700.0,174,1284,Active
PROD-000436,Golden Crunch,Happy Crunch,Cream Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,12 x 100g,5679,6700.0,74,1788,Active
PROD-000437,Honey Crunch,Golden Bite,Chocolate Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 50g,7158,9900.0,262,2366,Active
PROD-000438,Family Pack,Biscuit House,Wafer Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,48 x 25g,12575,15500.0,268,1653,Active
PROD-000439,Coconut Crunch,Biscuit House,Assorted Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,20 x 100g,12240,15900.0,179,1893,Active
PROD-000440,Classic Crackers,Biscuit House,Wafer Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,10 x 200g,11435,13700.0,181,933,Active
PROD-000441,Golden Crunch,Royal Treat,Crackers,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,12 x 100g,5178,6500.0,215,2257,Active
PROD-000442,Classic Cream,Family Treat,Plain Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,10 x 200g,11835,16300.0,235,2716,Active
PROD-000443,Classic Cream,Sweet Valley,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,20 x 100g,10946,13400.0,115,2117,Active
PROD-000444,Chocolate Delight,Sweet Valley,Assorted Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,12 x 150g,5798,7100.0,272,3193,Active
PROD-000445,Classic Crackers,Daily Delight,Cream Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,24 x 50g,12458,14800.0,142,2187,Active
PROD-000446,Chocolate Delight,Crunchy Gold,Wafer Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,12 x 150g,13106,17100.0,238,1486,Active
PROD-000447,Caramel Cream,Happy Crunch,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,24 x 50g,7046,8800.0,127,1796,Active
PROD-000448,Caramel Cream,Happy Crunch,Plain Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,24 x 75g,11637,14600.0,279,1670,Active
PROD-000449,Butter Delight,Daily Delight,Chocolate Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,12 x 150g,4381,5700.0,55,828,Active
PROD-000450,Honey Crunch,Crunchy Gold,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,12 x 100g,9162,12600.0,128,2402,Active
PROD-000451,Butter Delight,Royal Treat,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Pack,12 x 100g,13146,18300.0,300,2490,Active
PROD-000452,Coconut Crunch,Crunchy Gold,Cream Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,24 x 50g,14779,17900.0,226,2492,Active
PROD-000453,Classic Crackers,Biscuit House,Crackers,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,48 x 25g,4011,5400.0,120,2331,Active
PROD-000454,Vanilla Cream,Golden Bite,Plain Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,12 x 100g,4529,5800.0,94,1805,Active
PROD-000455,Honey Crunch,Sweet Valley,Chocolate Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,24 x 50g,10374,13400.0,84,2043,Active
PROD-000456,Classic Crackers,Crunchy Gold,Wafer Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,10 x 200g,12590,14600.0,234,3132,Active
PROD-000457,Premium Wafer,Happy Crunch,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,10 x 200g,10698,12800.0,100,1692,Active
PROD-000458,Strawberry Cream,Biscuit House,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 150g,10808,13100.0,135,967,Active
PROD-000459,Caramel Cream,Crispy Crown,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,24 x 50g,10893,14800.0,266,2462,Active
PROD-000460,Butter Delight,Premium Choice,Assorted Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,24 x 75g,7584,9300.0,250,3079,Active
PROD-000461,Cocoa Sandwich,Crunchy Gold,Sandwich Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,10 x 200g,9542,12800.0,186,2446,Active
PROD-000462,Honey Crunch,Premium Choice,Chocolate Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Pack,24 x 50g,11077,13100.0,266,2295,Active
PROD-000463,Rich Chocolate,Premium Choice,Sandwich Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,48 x 25g,3384,4100.0,145,2066,Active
PROD-000464,Milk Crunch,Daily Delight,Assorted Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,20 x 100g,11396,15600.0,64,2714,Active
PROD-000465,Chocolate Delight,Royal Treat,Plain Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,48 x 25g,6579,8000.0,76,2105,Active
PROD-000466,Vanilla Cream,Crunchy Gold,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 75g,3671,4300.0,278,3190,Active
PROD-000467,Caramel Cream,Golden Bite,Chocolate Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,24 x 50g,10145,12300.0,126,2531,Active
PROD-000468,Premium Wafer,Golden Bite,Sandwich Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,20 x 100g,14364,18400.0,50,1184,Active
PROD-000469,Rich Chocolate,Crispy Crown,Plain Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,48 x 25g,10956,14300.0,193,2136,Active
PROD-000470,Premium Wafer,Premium Choice,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,24 x 50g,2771,3300.0,77,2645,Active
PROD-000471,Classic Cream,Golden Bite,Sandwich Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,20 x 100g,14764,18700.0,161,2953,Active
PROD-000472,Family Pack,Sweet Valley,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,48 x 25g,13840,17900.0,191,2391,Active
PROD-000473,Classic Crackers,Crunchy Gold,Sandwich Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,12 x 150g,7684,10000.0,272,1780,Active
PROD-000474,Premium Wafer,Premium Choice,Kids Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,12 x 150g,10861,15100.0,68,2346,Active
PROD-000475,Chocolate Delight,Golden Bite,Crackers,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,20 x 100g,13418,18600.0,149,1696,Active
PROD-000476,Honey Crunch,Sweet Valley,Sandwich Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,48 x 25g,5918,7900.0,257,1502,Active
PROD-000477,Classic Cream,Sweet Valley,Cream Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,10 x 200g,8152,9700.0,237,2120,Active
PROD-000478,Vanilla Cream,Crunchy Gold,Assorted Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,48 x 25g,5152,6000.0,195,2413,Active
PROD-000479,Butter Delight,Premium Choice,Assorted Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,20 x 100g,9500,11900.0,160,1539,Active
PROD-000480,Cocoa Sandwich,Happy Crunch,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,10 x 200g,6972,9800.0,293,3167,Active
PROD-000481,Caramel Cream,Daily Delight,Cream Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,12 x 100g,9968,13900.0,61,2191,Active
PROD-000482,Coconut Crunch,Biscuit House,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,10 x 200g,10254,13400.0,283,2105,Active
PROD-000483,Coconut Crunch,Sweet Valley,Cream Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,24 x 75g,14414,16700.0,67,2886,Active
PROD-000484,Coconut Crunch,Crunchy Gold,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 100g,12274,14700.0,119,2824,Active
PROD-000485,Milk Crunch,Premium Choice,Cream Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,24 x 50g,7304,8900.0,173,3184,Active
PROD-000486,Premium Wafer,Crispy Crown,Wafer Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,10 x 200g,2939,3800.0,60,2183,Active
PROD-000487,Milk Crunch,Biscuit House,Wafer Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,48 x 25g,7972,9700.0,62,710,Active
PROD-000488,Caramel Cream,Royal Treat,Chocolate Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,48 x 25g,10217,12300.0,291,1817,Active
PROD-000489,Caramel Cream,Golden Bite,Wafer Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,24 x 50g,14808,19900.0,93,2853,Active
PROD-000490,Honey Crunch,Sweet Valley,Sandwich Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,24 x 75g,5694,6600.0,67,1921,Active
PROD-000491,Classic Cream,Golden Bite,Kids Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,24 x 50g,4914,5700.0,235,2580,Active
PROD-000492,Strawberry Cream,Crispy Crown,Plain Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,12 x 150g,14923,17200.0,85,1469,Active
PROD-000493,Chocolate Delight,Daily Delight,Sandwich Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,12 x 150g,12688,16100.0,223,1227,Active
PROD-000494,Cocoa Sandwich,Royal Treat,Assorted Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,20 x 100g,10319,11900.0,96,1452,Active
PROD-000495,Family Pack,Crispy Crown,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,24 x 50g,11212,15400.0,161,2639,Active
PROD-000496,Vanilla Cream,Royal Treat,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,12 x 100g,4000,4600.0,112,3082,Active
PROD-000497,Golden Crunch,Sweet Valley,Sandwich Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,12 x 150g,3086,3600.0,259,2007,Active
PROD-000498,Chocolate Delight,Premium Choice,Chocolate Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,20 x 100g,8344,10400.0,288,1050,Active
PROD-000499,Strawberry Cream,Family Treat,Wafer Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,12 x 150g,5424,7400.0,122,1307,Active
PROD-000500,Golden Crunch,Royal Treat,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,48 x 25g,5127,7000.0,76,920,Active
PROD-000501,Caramel Cream,Sweet Valley,Plain Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,24 x 50g,14570,19900.0,63,2568,Active
PROD-000502,Classic Crackers,Premium Choice,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,10 x 200g,13070,15700.0,257,1782,Active
PROD-000503,Cocoa Sandwich,Crunchy Gold,Assorted Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,24 x 75g,9582,13100.0,238,2132,Active
PROD-000504,Premium Wafer,Daily Delight,Sandwich Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,24 x 75g,9890,11700.0,191,2196,Active
PROD-000505,Caramel Cream,Family Treat,Cream Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,24 x 75g,10635,13900.0,112,2888,Active
PROD-000506,Family Pack,Sweet Valley,Kids Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,12 x 150g,12565,16000.0,287,1553,Active
PROD-000507,Family Pack,Crunchy Gold,Chocolate Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,20 x 100g,14985,17400.0,199,1453,Active
PROD-000508,Caramel Cream,Premium Choice,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,12 x 100g,3420,4300.0,257,1994,Active
PROD-000509,Strawberry Cream,Golden Bite,Assorted Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,20 x 100g,4387,6000.0,130,1512,Active
PROD-000510,Butter Delight,Daily Delight,Assorted Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,12 x 150g,14748,18900.0,112,2372,Active
PROD-000511,Butter Delight,Biscuit House,Chocolate Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,24 x 50g,12341,15900.0,141,1803,Active
PROD-000512,Strawberry Cream,Sweet Valley,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,20 x 100g,7055,8700.0,273,1381,Active
PROD-000513,Caramel Cream,Happy Crunch,Wafer Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,20 x 100g,10247,13900.0,141,1872,Active
PROD-000514,Milk Crunch,Family Treat,Crackers,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,48 x 25g,12836,17800.0,213,3062,Active
PROD-000515,Butter Delight,Happy Crunch,Sandwich Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,12 x 100g,10225,12900.0,241,2180,Active
PROD-000516,Chocolate Delight,Happy Crunch,Crackers,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,12 x 100g,3574,4400.0,87,1584,Active
PROD-000517,Cocoa Sandwich,Sweet Valley,Kids Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,12 x 100g,6257,7600.0,199,1267,Active
PROD-000518,Classic Cream,Biscuit House,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 100g,6137,8100.0,286,1950,Active
PROD-000519,Coconut Crunch,Royal Treat,Sandwich Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Pack,10 x 200g,10213,12100.0,113,1493,Active
PROD-000520,Vanilla Cream,Happy Crunch,Chocolate Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,48 x 25g,3052,3700.0,69,772,Active
PROD-000521,Chocolate Delight,Family Treat,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,12 x 100g,12355,17200.0,244,1970,Active
PROD-000522,Classic Crackers,Biscuit House,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,12 x 100g,9854,13600.0,233,2179,Active
PROD-000523,Classic Crackers,Golden Bite,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,24 x 75g,5846,7700.0,206,1820,Active
PROD-000524,Vanilla Cream,Sweet Valley,Cream Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,24 x 75g,5043,6200.0,292,1415,Active
PROD-000525,Caramel Cream,Royal Treat,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,48 x 25g,11706,15800.0,207,1210,Active
